patient_id,slice_index,height,width
BraTS-MEN-RT-0035-1,72,142,161
BraTS-MEN-RT-0035-1,73,142,161
BraTS-MEN-RT-0035-1,74,142,161
BraTS-MEN-RT-0035-1,75,142,161
BraTS-MEN-RT-0035-1,76,142,161
BraTS-MEN-RT-0035-1,77,142,161
BraTS-MEN-RT-0035-1,78,142,161
BraTS-MEN-RT-0035-1,79,142,161
BraTS-MEN-RT-0035-1,80,142,161
BraTS-MEN-RT-0035-1,81,142,161
BraTS-MEN-RT-0035-1,82,142,161
BraTS-MEN-RT-0035-1,83,142,161
BraTS-MEN-RT-0035-1,84,142,161
BraTS-MEN-RT-0035-1,85,142,161
BraTS-MEN-RT-0035-1,86,142,161
BraTS-MEN-RT-0035-1,87,142,161
BraTS-MEN-RT-0035-1,88,142,161
BraTS-MEN-RT-0035-1,89,142,161
BraTS-MEN-RT-0035-1,90,142,161
BraTS-MEN-RT-0035-1,91,142,161
BraTS-MEN-RT-0035-1,92,142,161
BraTS-MEN-RT-0035-1,93,142,161
BraTS-MEN-RT-0035-1,94,142,161
BraTS-MEN-RT-0035-1,95,142,161
BraTS-MEN-RT-0035-1,96,142,161
BraTS-MEN-RT-0035-1,97,142,161
BraTS-MEN-RT-0035-1,98,142,161
BraTS-MEN-RT-0035-1,99,142,161
BraTS-MEN-RT-0035-1,100,142,161
BraTS-MEN-RT-0035-1,101,142,161
BraTS-MEN-RT-0035-1,102,142,161
BraTS-MEN-RT-0035-1,103,142,161
BraTS-MEN-RT-0035-1,104,142,161
BraTS-MEN-RT-0035-1,105,142,161
BraTS-MEN-RT-0035-1,106,142,161
BraTS-MEN-RT-0035-1,107,142,161
BraTS-MEN-RT-0035-1,108,142,161
BraTS-MEN-RT-0035-1,109,142,161
BraTS-MEN-RT-0035-1,110,142,161
BraTS-MEN-RT-0035-1,111,142,161
BraTS-MEN-RT-0035-1,112,142,161
BraTS-MEN-RT-0035-1,113,142,161
BraTS-MEN-RT-0035-1,114,142,161
BraTS-MEN-RT-0035-1,115,142,161
BraTS-MEN-RT-0035-1,116,142,161
BraTS-MEN-RT-0035-1,117,142,161
BraTS-MEN-RT-0035-1,118,142,161
BraTS-MEN-RT-0035-1,119,142,161
BraTS-MEN-RT-0035-1,120,142,161
BraTS-MEN-RT-0035-1,121,142,161
BraTS-MEN-RT-0035-1,122,142,161
BraTS-MEN-RT-0035-1,123,142,161
BraTS-MEN-RT-0035-1,124,142,161
BraTS-MEN-RT-0035-1,125,142,161
BraTS-MEN-RT-0035-1,126,142,161
BraTS-MEN-RT-0035-1,127,142,161
BraTS-MEN-RT-0035-1,128,142,161
BraTS-MEN-RT-0035-1,129,142,161
BraTS-MEN-RT-0035-1,130,142,161
BraTS-MEN-RT-0035-1,131,142,161
BraTS-MEN-RT-0035-1,132,142,161
BraTS-MEN-RT-0035-1,133,142,161
BraTS-MEN-RT-0035-1,134,142,161
BraTS-MEN-RT-0035-1,135,142,161
BraTS-MEN-RT-0035-1,136,142,161
BraTS-MEN-RT-0035-1,137,142,161
BraTS-MEN-RT-0035-1,138,142,161
BraTS-MEN-RT-0035-1,139,142,161
BraTS-MEN-RT-0035-1,140,142,161
BraTS-MEN-RT-0035-1,141,142,161
BraTS-MEN-RT-0035-1,142,142,161
BraTS-MEN-RT-0035-1,143,142,161
BraTS-MEN-RT-0035-1,144,142,161
BraTS-MEN-RT-0035-1,145,142,161
BraTS-MEN-RT-0035-1,146,142,161
BraTS-MEN-RT-0035-1,147,142,161
BraTS-MEN-RT-0035-1,148,142,161
BraTS-MEN-RT-0035-1,149,142,161
BraTS-MEN-RT-0035-1,150,142,161
BraTS-MEN-RT-0035-1,151,142,161
BraTS-MEN-RT-0035-1,152,142,161
BraTS-MEN-RT-0035-1,153,142,161
BraTS-MEN-RT-0035-1,154,142,161
BraTS-MEN-RT-0035-1,155,142,161
BraTS-MEN-RT-0035-1,156,142,161
BraTS-MEN-RT-0035-1,157,142,161
BraTS-MEN-RT-0035-1,158,142,161
BraTS-MEN-RT-0035-1,159,142,161
BraTS-MEN-RT-0035-1,160,142,161
BraTS-MEN-RT-0035-1,161,142,161
BraTS-MEN-RT-0035-1,162,142,161
BraTS-MEN-RT-0035-1,163,142,161
BraTS-MEN-RT-0035-1,164,142,161
BraTS-MEN-RT-0035-1,165,142,161
BraTS-MEN-RT-0035-1,166,142,161
BraTS-MEN-RT-0035-1,167,142,161
BraTS-MEN-RT-0035-1,168,142,161
BraTS-MEN-RT-0035-1,169,142,161
BraTS-MEN-RT-0035-1,170,142,161
BraTS-MEN-RT-0035-1,171,142,161
BraTS-MEN-RT-0035-1,172,142,161
BraTS-MEN-RT-0035-1,173,142,161
BraTS-MEN-RT-0035-1,174,142,161
BraTS-MEN-RT-0035-1,175,142,161
BraTS-MEN-RT-0035-1,176,142,161
BraTS-MEN-RT-0035-1,177,142,161
BraTS-MEN-RT-0035-1,178,142,161
BraTS-MEN-RT-0035-1,179,142,161
BraTS-MEN-RT-0037-1,0,153,166
BraTS-MEN-RT-0037-1,1,153,166
BraTS-MEN-RT-0037-1,2,153,166
BraTS-MEN-RT-0037-1,3,153,166
BraTS-MEN-RT-0037-1,4,153,166
BraTS-MEN-RT-0037-1,5,153,166
BraTS-MEN-RT-0037-1,6,153,166
BraTS-MEN-RT-0037-1,7,153,166
BraTS-MEN-RT-0037-1,8,153,166
BraTS-MEN-RT-0037-1,9,153,166
BraTS-MEN-RT-0037-1,10,153,166
BraTS-MEN-RT-0037-1,11,153,166
BraTS-MEN-RT-0037-1,12,153,166
BraTS-MEN-RT-0037-1,13,153,166
BraTS-MEN-RT-0037-1,14,153,166
BraTS-MEN-RT-0037-1,15,153,166
BraTS-MEN-RT-0037-1,16,153,166
BraTS-MEN-RT-0037-1,17,153,166
BraTS-MEN-RT-0037-1,18,153,166
BraTS-MEN-RT-0037-1,19,153,166
BraTS-MEN-RT-0037-1,20,153,166
BraTS-MEN-RT-0037-1,21,153,166
BraTS-MEN-RT-0037-1,22,153,166
BraTS-MEN-RT-0037-1,23,153,166
BraTS-MEN-RT-0037-1,24,153,166
BraTS-MEN-RT-0037-1,25,153,166
BraTS-MEN-RT-0037-1,26,153,166
BraTS-MEN-RT-0037-1,27,153,166
BraTS-MEN-RT-0037-1,28,153,166
BraTS-MEN-RT-0037-1,29,153,166
BraTS-MEN-RT-0037-1,30,153,166
BraTS-MEN-RT-0037-1,31,153,166
BraTS-MEN-RT-0037-1,32,153,166
BraTS-MEN-RT-0037-1,33,153,166
BraTS-MEN-RT-0037-1,34,153,166
BraTS-MEN-RT-0037-1,35,153,166
BraTS-MEN-RT-0037-1,36,153,166
BraTS-MEN-RT-0037-1,37,153,166
BraTS-MEN-RT-0037-1,38,153,166
BraTS-MEN-RT-0037-1,39,153,166
BraTS-MEN-RT-0037-1,40,153,166
BraTS-MEN-RT-0037-1,41,153,166
BraTS-MEN-RT-0037-1,42,153,166
BraTS-MEN-RT-0037-1,43,153,166
BraTS-MEN-RT-0037-1,44,153,166
BraTS-MEN-RT-0037-1,45,153,166
BraTS-MEN-RT-0037-1,46,153,166
BraTS-MEN-RT-0037-1,47,153,166
BraTS-MEN-RT-0037-1,48,153,166
BraTS-MEN-RT-0037-1,49,153,166
BraTS-MEN-RT-0037-1,50,153,166
BraTS-MEN-RT-0037-1,51,153,166
BraTS-MEN-RT-0037-1,52,153,166
BraTS-MEN-RT-0037-1,53,153,166
BraTS-MEN-RT-0037-1,54,153,166
BraTS-MEN-RT-0037-1,55,153,166
BraTS-MEN-RT-0037-1,56,153,166
BraTS-MEN-RT-0037-1,57,153,166
BraTS-MEN-RT-0037-1,58,153,166
BraTS-MEN-RT-0037-1,59,153,166
BraTS-MEN-RT-0037-1,60,153,166
BraTS-MEN-RT-0037-1,61,153,166
BraTS-MEN-RT-0037-1,62,153,166
BraTS-MEN-RT-0037-1,63,153,166
BraTS-MEN-RT-0037-1,64,153,166
BraTS-MEN-RT-0037-1,65,153,166
BraTS-MEN-RT-0037-1,66,153,166
BraTS-MEN-RT-0037-1,67,153,166
BraTS-MEN-RT-0037-1,68,153,166
BraTS-MEN-RT-0037-1,69,153,166
BraTS-MEN-RT-0037-1,70,153,166
BraTS-MEN-RT-0037-1,71,153,166
BraTS-MEN-RT-0037-1,72,153,166
BraTS-MEN-RT-0037-1,73,153,166
BraTS-MEN-RT-0037-1,74,153,166
BraTS-MEN-RT-0037-1,75,153,166
BraTS-MEN-RT-0037-1,76,153,166
BraTS-MEN-RT-0037-1,77,153,166
BraTS-MEN-RT-0037-1,78,153,166
BraTS-MEN-RT-0037-1,79,153,166
BraTS-MEN-RT-0037-1,80,153,166
BraTS-MEN-RT-0037-1,81,153,166
BraTS-MEN-RT-0037-1,82,153,166
BraTS-MEN-RT-0037-1,83,153,166
BraTS-MEN-RT-0037-1,84,153,166
BraTS-MEN-RT-0037-1,85,153,166
BraTS-MEN-RT-0037-1,86,153,166
BraTS-MEN-RT-0037-1,87,153,166
BraTS-MEN-RT-0037-1,88,153,166
BraTS-MEN-RT-0037-1,89,153,166
BraTS-MEN-RT-0037-1,90,153,166
BraTS-MEN-RT-0037-1,91,153,166
BraTS-MEN-RT-0037-1,92,153,166
BraTS-MEN-RT-0037-1,93,153,166
BraTS-MEN-RT-0037-1,94,153,166
BraTS-MEN-RT-0037-1,95,153,166
BraTS-MEN-RT-0037-1,96,153,166
BraTS-MEN-RT-0037-1,97,153,166
BraTS-MEN-RT-0037-1,98,153,166
BraTS-MEN-RT-0037-1,99,153,166
BraTS-MEN-RT-0037-1,100,153,166
BraTS-MEN-RT-0037-1,101,153,166
BraTS-MEN-RT-0037-1,102,153,166
BraTS-MEN-RT-0037-1,103,153,166
BraTS-MEN-RT-0037-1,104,153,166
BraTS-MEN-RT-0037-1,105,153,166
BraTS-MEN-RT-0037-1,106,153,166
BraTS-MEN-RT-0037-1,107,153,166
BraTS-MEN-RT-0037-1,108,153,166
BraTS-MEN-RT-0037-1,109,153,166
BraTS-MEN-RT-0037-1,110,153,166
BraTS-MEN-RT-0037-1,111,153,166
BraTS-MEN-RT-0037-1,112,153,166
BraTS-MEN-RT-0037-1,113,153,166
BraTS-MEN-RT-0037-1,114,153,166
BraTS-MEN-RT-0037-1,115,153,166
BraTS-MEN-RT-0037-1,116,153,166
BraTS-MEN-RT-0037-1,117,153,166
BraTS-MEN-RT-0037-1,118,153,166
BraTS-MEN-RT-0037-1,119,153,166
BraTS-MEN-RT-0037-1,120,153,166
BraTS-MEN-RT-0037-1,121,153,166
BraTS-MEN-RT-0037-1,122,153,166
BraTS-MEN-RT-0037-1,123,153,166
BraTS-MEN-RT-0037-1,124,153,166
BraTS-MEN-RT-0037-1,125,153,166
BraTS-MEN-RT-0037-1,126,153,166
BraTS-MEN-RT-0037-1,127,153,166
BraTS-MEN-RT-0037-1,128,153,166
BraTS-MEN-RT-0037-1,129,153,166
BraTS-MEN-RT-0037-1,130,153,166
BraTS-MEN-RT-0037-1,131,153,166
BraTS-MEN-RT-0037-1,132,153,166
BraTS-MEN-RT-0037-1,133,153,166
BraTS-MEN-RT-0037-1,134,153,166
BraTS-MEN-RT-0037-1,135,153,166
BraTS-MEN-RT-0037-1,136,153,166
BraTS-MEN-RT-0037-1,137,153,166
BraTS-MEN-RT-0037-1,138,153,166
BraTS-MEN-RT-0037-1,139,153,166
BraTS-MEN-RT-0037-1,140,153,166
BraTS-MEN-RT-0037-1,141,153,166
BraTS-MEN-RT-0037-1,142,153,166
BraTS-MEN-RT-0037-1,143,153,166
BraTS-MEN-RT-0037-1,144,153,166
BraTS-MEN-RT-0037-1,145,153,166
BraTS-MEN-RT-0037-1,146,153,166
BraTS-MEN-RT-0037-1,147,153,166
BraTS-MEN-RT-0037-1,148,153,166
BraTS-MEN-RT-0037-1,149,153,166
BraTS-MEN-RT-0037-1,150,153,166
BraTS-MEN-RT-0037-1,151,153,166
BraTS-MEN-RT-0037-1,152,153,166
BraTS-MEN-RT-0037-1,153,153,166
BraTS-MEN-RT-0037-1,154,153,166
BraTS-MEN-RT-0037-1,155,153,166
BraTS-MEN-RT-0037-1,156,153,166
BraTS-MEN-RT-0037-1,157,153,166
BraTS-MEN-RT-0037-1,158,153,166
BraTS-MEN-RT-0037-1,159,153,166
BraTS-MEN-RT-0037-1,160,153,166
BraTS-MEN-RT-0037-1,161,153,166
BraTS-MEN-RT-0037-1,162,153,166
BraTS-MEN-RT-0037-1,163,153,166
BraTS-MEN-RT-0037-1,164,153,166
BraTS-MEN-RT-0037-1,165,153,166
BraTS-MEN-RT-0037-1,166,153,166
BraTS-MEN-RT-0037-1,167,153,166
BraTS-MEN-RT-0037-1,168,153,166
BraTS-MEN-RT-0037-1,169,153,166
BraTS-MEN-RT-0037-1,170,153,166
BraTS-MEN-RT-0037-1,171,153,166
BraTS-MEN-RT-0037-1,172,153,166
BraTS-MEN-RT-0037-1,173,153,166
BraTS-MEN-RT-0037-1,174,153,166
BraTS-MEN-RT-0037-1,175,153,166
BraTS-MEN-RT-0037-1,176,153,166
BraTS-MEN-RT-0037-1,177,153,166
BraTS-MEN-RT-0037-1,178,153,166
BraTS-MEN-RT-0037-1,179,153,166
BraTS-MEN-RT-0044-1,0,154,180
BraTS-MEN-RT-0044-1,1,154,180
BraTS-MEN-RT-0044-1,2,154,180
BraTS-MEN-RT-0044-1,3,154,180
BraTS-MEN-RT-0044-1,4,154,180
BraTS-MEN-RT-0044-1,5,154,180
BraTS-MEN-RT-0044-1,6,154,180
BraTS-MEN-RT-0044-1,7,154,180
BraTS-MEN-RT-0044-1,8,154,180
BraTS-MEN-RT-0044-1,9,154,180
BraTS-MEN-RT-0044-1,10,154,180
BraTS-MEN-RT-0044-1,11,154,180
BraTS-MEN-RT-0044-1,12,154,180
BraTS-MEN-RT-0044-1,13,154,180
BraTS-MEN-RT-0044-1,14,154,180
BraTS-MEN-RT-0044-1,15,154,180
BraTS-MEN-RT-0044-1,16,154,180
BraTS-MEN-RT-0044-1,17,154,180
BraTS-MEN-RT-0044-1,18,154,180
BraTS-MEN-RT-0044-1,19,154,180
BraTS-MEN-RT-0044-1,20,154,180
BraTS-MEN-RT-0044-1,21,154,180
BraTS-MEN-RT-0044-1,22,154,180
BraTS-MEN-RT-0044-1,23,154,180
BraTS-MEN-RT-0044-1,24,154,180
BraTS-MEN-RT-0044-1,25,154,180
BraTS-MEN-RT-0044-1,26,154,180
BraTS-MEN-RT-0044-1,27,154,180
BraTS-MEN-RT-0044-1,28,154,180
BraTS-MEN-RT-0044-1,29,154,180
BraTS-MEN-RT-0044-1,30,154,180
BraTS-MEN-RT-0044-1,31,154,180
BraTS-MEN-RT-0044-1,32,154,180
BraTS-MEN-RT-0044-1,33,154,180
BraTS-MEN-RT-0044-1,34,154,180
BraTS-MEN-RT-0044-1,35,154,180
BraTS-MEN-RT-0044-1,36,154,180
BraTS-MEN-RT-0044-1,37,154,180
BraTS-MEN-RT-0044-1,38,154,180
BraTS-MEN-RT-0044-1,39,154,180
BraTS-MEN-RT-0044-1,40,154,180
BraTS-MEN-RT-0044-1,41,154,180
BraTS-MEN-RT-0044-1,42,154,180
BraTS-MEN-RT-0044-1,43,154,180
BraTS-MEN-RT-0044-1,44,154,180
BraTS-MEN-RT-0044-1,45,154,180
BraTS-MEN-RT-0044-1,46,154,180
BraTS-MEN-RT-0044-1,47,154,180
BraTS-MEN-RT-0044-1,48,154,180
BraTS-MEN-RT-0044-1,49,154,180
BraTS-MEN-RT-0044-1,50,154,180
BraTS-MEN-RT-0044-1,51,154,180
BraTS-MEN-RT-0044-1,52,154,180
BraTS-MEN-RT-0044-1,53,154,180
BraTS-MEN-RT-0044-1,54,154,180
BraTS-MEN-RT-0044-1,55,154,180
BraTS-MEN-RT-0044-1,56,154,180
BraTS-MEN-RT-0044-1,57,154,180
BraTS-MEN-RT-0044-1,58,154,180
BraTS-MEN-RT-0044-1,59,154,180
BraTS-MEN-RT-0044-1,60,154,180
BraTS-MEN-RT-0044-1,61,154,180
BraTS-MEN-RT-0044-1,62,154,180
BraTS-MEN-RT-0044-1,63,154,180
BraTS-MEN-RT-0044-1,64,154,180
BraTS-MEN-RT-0044-1,65,154,180
BraTS-MEN-RT-0044-1,66,154,180
BraTS-MEN-RT-0044-1,67,154,180
BraTS-MEN-RT-0044-1,68,154,180
BraTS-MEN-RT-0044-1,69,154,180
BraTS-MEN-RT-0044-1,70,154,180
BraTS-MEN-RT-0044-1,71,154,180
BraTS-MEN-RT-0044-1,72,154,180
BraTS-MEN-RT-0044-1,73,154,180
BraTS-MEN-RT-0044-1,74,154,180
BraTS-MEN-RT-0044-1,75,154,180
BraTS-MEN-RT-0044-1,76,154,180
BraTS-MEN-RT-0044-1,77,154,180
BraTS-MEN-RT-0044-1,78,154,180
BraTS-MEN-RT-0044-1,79,154,180
BraTS-MEN-RT-0044-1,80,154,180
BraTS-MEN-RT-0044-1,81,154,180
BraTS-MEN-RT-0044-1,82,154,180
BraTS-MEN-RT-0044-1,83,154,180
BraTS-MEN-RT-0044-1,84,154,180
BraTS-MEN-RT-0044-1,85,154,180
BraTS-MEN-RT-0044-1,86,154,180
BraTS-MEN-RT-0044-1,87,154,180
BraTS-MEN-RT-0044-1,88,154,180
BraTS-MEN-RT-0044-1,89,154,180
BraTS-MEN-RT-0044-1,90,154,180
BraTS-MEN-RT-0044-1,91,154,180
BraTS-MEN-RT-0044-1,92,154,180
BraTS-MEN-RT-0044-1,93,154,180
BraTS-MEN-RT-0044-1,94,154,180
BraTS-MEN-RT-0044-1,95,154,180
BraTS-MEN-RT-0044-1,96,154,180
BraTS-MEN-RT-0044-1,97,154,180
BraTS-MEN-RT-0044-1,98,154,180
BraTS-MEN-RT-0044-1,99,154,180
BraTS-MEN-RT-0044-1,100,154,180
BraTS-MEN-RT-0044-1,101,154,180
BraTS-MEN-RT-0044-1,102,154,180
BraTS-MEN-RT-0044-1,103,154,180
BraTS-MEN-RT-0044-1,104,154,180
BraTS-MEN-RT-0044-1,105,154,180
BraTS-MEN-RT-0044-1,106,154,180
BraTS-MEN-RT-0044-1,107,154,180
BraTS-MEN-RT-0044-1,108,154,180
BraTS-MEN-RT-0044-1,109,154,180
BraTS-MEN-RT-0044-1,110,154,180
BraTS-MEN-RT-0044-1,111,154,180
BraTS-MEN-RT-0044-1,112,154,180
BraTS-MEN-RT-0044-1,113,154,180
BraTS-MEN-RT-0044-1,114,154,180
BraTS-MEN-RT-0044-1,115,154,180
BraTS-MEN-RT-0044-1,116,154,180
BraTS-MEN-RT-0044-1,117,154,180
BraTS-MEN-RT-0044-1,118,154,180
BraTS-MEN-RT-0044-1,119,154,180
BraTS-MEN-RT-0044-1,120,154,180
BraTS-MEN-RT-0044-1,121,154,180
BraTS-MEN-RT-0044-1,122,154,180
BraTS-MEN-RT-0044-1,123,154,180
BraTS-MEN-RT-0044-1,124,154,180
BraTS-MEN-RT-0044-1,125,154,180
BraTS-MEN-RT-0044-1,126,154,180
BraTS-MEN-RT-0044-1,127,154,180
BraTS-MEN-RT-0044-1,128,154,180
BraTS-MEN-RT-0044-1,129,154,180
BraTS-MEN-RT-0044-1,130,154,180
BraTS-MEN-RT-0044-1,131,154,180
BraTS-MEN-RT-0044-1,132,154,180
BraTS-MEN-RT-0044-1,133,154,180
BraTS-MEN-RT-0044-1,134,154,180
BraTS-MEN-RT-0044-1,135,154,180
BraTS-MEN-RT-0044-1,136,154,180
BraTS-MEN-RT-0044-1,137,154,180
BraTS-MEN-RT-0044-1,138,154,180
BraTS-MEN-RT-0044-1,139,154,180
BraTS-MEN-RT-0044-1,140,154,180
BraTS-MEN-RT-0044-1,141,154,180
BraTS-MEN-RT-0044-1,142,154,180
BraTS-MEN-RT-0044-1,143,154,180
BraTS-MEN-RT-0044-1,144,154,180
BraTS-MEN-RT-0044-1,145,154,180
BraTS-MEN-RT-0044-1,146,154,180
BraTS-MEN-RT-0044-1,147,154,180
BraTS-MEN-RT-0044-1,148,154,180
BraTS-MEN-RT-0044-1,149,154,180
BraTS-MEN-RT-0044-1,150,154,180
BraTS-MEN-RT-0044-1,151,154,180
BraTS-MEN-RT-0044-1,152,154,180
BraTS-MEN-RT-0044-1,153,154,180
BraTS-MEN-RT-0044-1,154,154,180
BraTS-MEN-RT-0044-1,155,154,180
BraTS-MEN-RT-0044-1,156,154,180
BraTS-MEN-RT-0044-1,157,154,180
BraTS-MEN-RT-0044-1,158,154,180
BraTS-MEN-RT-0044-1,159,154,180
BraTS-MEN-RT-0044-1,160,154,180
BraTS-MEN-RT-0044-1,161,154,180
BraTS-MEN-RT-0044-1,162,154,180
BraTS-MEN-RT-0044-1,163,154,180
BraTS-MEN-RT-0044-1,164,154,180
BraTS-MEN-RT-0044-1,165,154,180
BraTS-MEN-RT-0044-1,166,154,180
BraTS-MEN-RT-0044-1,167,154,180
BraTS-MEN-RT-0044-1,168,154,180
BraTS-MEN-RT-0044-1,169,154,180
BraTS-MEN-RT-0044-1,170,154,180
BraTS-MEN-RT-0044-1,171,154,180
BraTS-MEN-RT-0044-1,172,154,180
BraTS-MEN-RT-0044-1,173,154,180
BraTS-MEN-RT-0044-1,174,154,180
BraTS-MEN-RT-0044-1,175,154,180
BraTS-MEN-RT-0044-1,176,154,180
BraTS-MEN-RT-0044-1,177,154,180
BraTS-MEN-RT-0044-1,178,154,180
BraTS-MEN-RT-0044-1,179,154,180
BraTS-MEN-RT-0046-1,0,147,178
BraTS-MEN-RT-0046-1,1,147,178
BraTS-MEN-RT-0046-1,2,147,178
BraTS-MEN-RT-0046-1,3,147,178
BraTS-MEN-RT-0046-1,4,147,178
BraTS-MEN-RT-0046-1,5,147,178
BraTS-MEN-RT-0046-1,6,147,178
BraTS-MEN-RT-0046-1,7,147,178
BraTS-MEN-RT-0046-1,8,147,178
BraTS-MEN-RT-0046-1,9,147,178
BraTS-MEN-RT-0046-1,10,147,178
BraTS-MEN-RT-0046-1,11,147,178
BraTS-MEN-RT-0046-1,12,147,178
BraTS-MEN-RT-0046-1,13,147,178
BraTS-MEN-RT-0046-1,14,147,178
BraTS-MEN-RT-0046-1,15,147,178
BraTS-MEN-RT-0046-1,16,147,178
BraTS-MEN-RT-0046-1,17,147,178
BraTS-MEN-RT-0046-1,18,147,178
BraTS-MEN-RT-0046-1,19,147,178
BraTS-MEN-RT-0046-1,20,147,178
BraTS-MEN-RT-0046-1,21,147,178
BraTS-MEN-RT-0046-1,22,147,178
BraTS-MEN-RT-0046-1,23,147,178
BraTS-MEN-RT-0046-1,24,147,178
BraTS-MEN-RT-0046-1,25,147,178
BraTS-MEN-RT-0046-1,26,147,178
BraTS-MEN-RT-0046-1,27,147,178
BraTS-MEN-RT-0046-1,28,147,178
BraTS-MEN-RT-0046-1,29,147,178
BraTS-MEN-RT-0046-1,30,147,178
BraTS-MEN-RT-0046-1,31,147,178
BraTS-MEN-RT-0046-1,32,147,178
BraTS-MEN-RT-0046-1,33,147,178
BraTS-MEN-RT-0046-1,34,147,178
BraTS-MEN-RT-0046-1,35,147,178
BraTS-MEN-RT-0046-1,36,147,178
BraTS-MEN-RT-0046-1,37,147,178
BraTS-MEN-RT-0046-1,38,147,178
BraTS-MEN-RT-0046-1,39,147,178
BraTS-MEN-RT-0046-1,40,147,178
BraTS-MEN-RT-0046-1,41,147,178
BraTS-MEN-RT-0046-1,42,147,178
BraTS-MEN-RT-0046-1,43,147,178
BraTS-MEN-RT-0046-1,44,147,178
BraTS-MEN-RT-0046-1,45,147,178
BraTS-MEN-RT-0046-1,46,147,178
BraTS-MEN-RT-0046-1,47,147,178
BraTS-MEN-RT-0046-1,48,147,178
BraTS-MEN-RT-0046-1,49,147,178
BraTS-MEN-RT-0046-1,50,147,178
BraTS-MEN-RT-0046-1,51,147,178
BraTS-MEN-RT-0046-1,52,147,178
BraTS-MEN-RT-0046-1,53,147,178
BraTS-MEN-RT-0046-1,54,147,178
BraTS-MEN-RT-0046-1,55,147,178
BraTS-MEN-RT-0046-1,56,147,178
BraTS-MEN-RT-0046-1,57,147,178
BraTS-MEN-RT-0046-1,58,147,178
BraTS-MEN-RT-0046-1,59,147,178
BraTS-MEN-RT-0046-1,60,147,178
BraTS-MEN-RT-0046-1,61,147,178
BraTS-MEN-RT-0046-1,62,147,178
BraTS-MEN-RT-0046-1,63,147,178
BraTS-MEN-RT-0046-1,64,147,178
BraTS-MEN-RT-0046-1,65,147,178
BraTS-MEN-RT-0046-1,66,147,178
BraTS-MEN-RT-0046-1,67,147,178
BraTS-MEN-RT-0046-1,68,147,178
BraTS-MEN-RT-0046-1,69,147,178
BraTS-MEN-RT-0046-1,70,147,178
BraTS-MEN-RT-0046-1,71,147,178
BraTS-MEN-RT-0046-1,72,147,178
BraTS-MEN-RT-0046-1,73,147,178
BraTS-MEN-RT-0046-1,74,147,178
BraTS-MEN-RT-0046-1,75,147,178
BraTS-MEN-RT-0046-1,76,147,178
BraTS-MEN-RT-0046-1,77,147,178
BraTS-MEN-RT-0046-1,78,147,178
BraTS-MEN-RT-0046-1,79,147,178
BraTS-MEN-RT-0046-1,80,147,178
BraTS-MEN-RT-0046-1,81,147,178
BraTS-MEN-RT-0046-1,82,147,178
BraTS-MEN-RT-0046-1,83,147,178
BraTS-MEN-RT-0046-1,84,147,178
BraTS-MEN-RT-0046-1,85,147,178
BraTS-MEN-RT-0046-1,86,147,178
BraTS-MEN-RT-0046-1,87,147,178
BraTS-MEN-RT-0046-1,88,147,178
BraTS-MEN-RT-0046-1,89,147,178
BraTS-MEN-RT-0046-1,90,147,178
BraTS-MEN-RT-0046-1,91,147,178
BraTS-MEN-RT-0046-1,92,147,178
BraTS-MEN-RT-0046-1,93,147,178
BraTS-MEN-RT-0046-1,94,147,178
BraTS-MEN-RT-0046-1,95,147,178
BraTS-MEN-RT-0046-1,96,147,178
BraTS-MEN-RT-0046-1,97,147,178
BraTS-MEN-RT-0046-1,98,147,178
BraTS-MEN-RT-0046-1,99,147,178
BraTS-MEN-RT-0046-1,100,147,178
BraTS-MEN-RT-0046-1,101,147,178
BraTS-MEN-RT-0046-1,102,147,178
BraTS-MEN-RT-0046-1,103,147,178
BraTS-MEN-RT-0046-1,104,147,178
BraTS-MEN-RT-0046-1,105,147,178
BraTS-MEN-RT-0046-1,106,147,178
BraTS-MEN-RT-0046-1,107,147,178
BraTS-MEN-RT-0046-1,108,147,178
BraTS-MEN-RT-0046-1,109,147,178
BraTS-MEN-RT-0046-1,110,147,178
BraTS-MEN-RT-0046-1,111,147,178
BraTS-MEN-RT-0046-1,112,147,178
BraTS-MEN-RT-0046-1,113,147,178
BraTS-MEN-RT-0046-1,114,147,178
BraTS-MEN-RT-0046-1,115,147,178
BraTS-MEN-RT-0046-1,116,147,178
BraTS-MEN-RT-0046-1,117,147,178
BraTS-MEN-RT-0046-1,118,147,178
BraTS-MEN-RT-0046-1,119,147,178
BraTS-MEN-RT-0046-1,120,147,178
BraTS-MEN-RT-0046-1,121,147,178
BraTS-MEN-RT-0046-1,122,147,178
BraTS-MEN-RT-0046-1,123,147,178
BraTS-MEN-RT-0046-1,124,147,178
BraTS-MEN-RT-0046-1,125,147,178
BraTS-MEN-RT-0046-1,126,147,178
BraTS-MEN-RT-0046-1,127,147,178
BraTS-MEN-RT-0046-1,128,147,178
BraTS-MEN-RT-0046-1,129,147,178
BraTS-MEN-RT-0046-1,130,147,178
BraTS-MEN-RT-0046-1,131,147,178
BraTS-MEN-RT-0046-1,132,147,178
BraTS-MEN-RT-0046-1,133,147,178
BraTS-MEN-RT-0046-1,134,147,178
BraTS-MEN-RT-0046-1,135,147,178
BraTS-MEN-RT-0046-1,136,147,178
BraTS-MEN-RT-0046-1,137,147,178
BraTS-MEN-RT-0046-1,138,147,178
BraTS-MEN-RT-0046-1,139,147,178
